filename stability_measured stability_predicted
818-QH-Li2.poscar_SiMnFeCo.vasp None 8.733136e-02
819-QH-Li2.poscar_LiSiCoNi.vasp None 2.182869e-02
820-QH-Li2.poscar_LiSiNiCu.vasp None 3.832102e-02
821-QH-Li2.poscar_LiSiFeNi.vasp None 8.538682e-02
822-QH-Li2.poscar_LiMgSiNi.vasp None 9.766898e-02
823-QH-Li2.poscar_SiMnCoNi.vasp None 8.595446e-02
824-QH-Li2.poscar_SiMnFeNi.vasp None 7.251295e-02
825-QH-Li2.poscar_LiSiNbOs.vasp None 2.122495e-02
826-QH-Li2.poscar_LiSiPdLu.vasp None 9.889558e-02
827-QH-Li2.poscar_LiSiNbRu.vasp None 4.521791e-02
828-QH-Li2.poscar_CdSmDyHg.vasp None 9.522470e-02
829-QH-Li2.poscar_CdSmEuHg.vasp None 8.386747e-02
830-QH-Li2.poscar_CdInSmEr.vasp None 7.955725e-02
831-QH-Li2.poscar_AgInSmEu.vasp None 9.313580e-02
832-QH-Li2.poscar_CdInSmEu.vasp None 8.675240e-02
833-QH-Li2.poscar_CdInSmHo.vasp None 8.899966e-02
834-QH-Li2.poscar_InSmHoHg.vasp None 9.243386e-02
835-QH-Li2.poscar_RhPdPmSm.vasp None 9.738044e-02
836-QH-Li2.poscar_LiAgSnAu.vasp None 9.171669e-02
837-QH-Li2.poscar_LiAgCdSn.vasp None 8.157347e-02
838-QH-Li2.poscar_LiCuAgSn.vasp None 7.273501e-02
839-QH-Li2.poscar_LiCoSnHf.vasp None 9.050952e-02
840-QH-Li2.poscar_LiNiCuSn.vasp None 5.154916e-02
841-QH-Li2.poscar_LiNiSnLu.vasp None 5.433925e-02
842-QH-Li2.poscar_MgCoNiSn.vasp None 6.952062e-02
843-QH-Li2.poscar_MgNiCuSn.vasp None 9.533486e-02
844-QH-Li2.poscar_LiMgNiSn.vasp None 2.445179e-02
845-QH-Li2.poscar_MnCoNiSn.vasp None 8.541860e-02
846-QH-Li2.poscar_LiMnNiSn.vasp None 6.496215e-02
847-QH-Li2.poscar_LiPdAgSn.vasp None 6.931980e-02
848-QH-Li2.poscar_LiPdCdSn.vasp None 9.791770e-02
849-QH-Li2.poscar_LiCuPdSn.vasp None 5.639564e-02
850-QH-Li2.poscar_LiPdSnLu.vasp None 5.718779e-02
851-QH-Li2.poscar_LiMgPdSn.vasp None 2.466980e-02
852-QH-Li2.poscar_LiCuSnPt.vasp None 9.652388e-02
853-QH-Li2.poscar_LiSnLuPt.vasp None 5.577840e-02
854-QH-Li2.poscar_LiMgSnPt.vasp None 9.052851e-02
855-QH-Li2.poscar_LiNbRuSn.vasp None 9.727846e-02
856-QH-Li2.poscar_MnFeGeTa.vasp None 8.773392e-02
857-QH-Li2.poscar_CoNiGaTa.vasp None 7.934240e-02
858-QH-Li2.poscar_FeGaRhTa.vasp None 8.762015e-02
859-QH-Li2.poscar_CdTbErHg.vasp None 9.325298e-02
860-QH-Li2.poscar_CdEuTbHg.vasp None 9.842482e-02
861-QH-Li2.poscar_CdInTbDy.vasp None 6.572010e-02
862-QH-Li2.poscar_CdInTbEr.vasp None 7.228567e-02
863-QH-Li2.poscar_CdInGdTb.vasp None 9.487627e-02
864-QH-Li2.poscar_CdInTbHo.vasp None 6.687783e-02
865-QH-Li2.poscar_InTbHoHg.vasp None 9.455380e-02
866-QH-Li2.poscar_TbDyPtAu.vasp None 9.781955e-02
867-QH-Li2.poscar_AgTbErPt.vasp None 9.951052e-02
868-QH-Li2.poscar_TbErPtAu.vasp None 9.723283e-02
869-QH-Li2.poscar_TbHoPtAu.vasp None 9.858611e-02
870-QH-Li2.poscar_AgPmTbPt.vasp None 9.233420e-02
871-QH-Li2.poscar_PmTbPtAu.vasp None 9.339687e-02
872-QH-Li2.poscar_RhTbDyAu.vasp None 9.236490e-02
873-QH-Li2.poscar_RhAgTbEr.vasp None 9.621911e-02
874-QH-Li2.poscar_RhTbErAu.vasp None 9.553221e-02
875-QH-Li2.poscar_RhAgTbHo.vasp None 9.576314e-02
876-QH-Li2.poscar_RhTbHoAu.vasp None 9.201253e-02
877-QH-Li2.poscar_RhPdPmTb.vasp None 9.479024e-02
878-QH-Li2.poscar_LiAlTcRe.vasp None 9.771676e-02
879-QH-Li2.poscar_AlTiAgAu.vasp None 7.413488e-02
880-QH-Li2.poscar_TiCoGaIr.vasp None 6.021629e-02
881-QH-Li2.poscar_TiFeGaIr.vasp None 4.067907e-02
882-QH-Li2.poscar_LiTiGaAu.vasp None 9.340910e-02
883-QH-Li2.poscar_LiTiCoGa.vasp None 7.358180e-02
884-QH-Li2.poscar_LiTiCuGa.vasp None 7.969445e-02
885-QH-Li2.poscar_LiTiCoGe.vasp None 3.839021e-02
886-QH-Li2.poscar_TiMnCoGa.vasp None 5.834715e-02
887-QH-Li2.poscar_TiMnFeGa.vasp None 2.845828e-02
888-QH-Li2.poscar_TiMnCoGe.vasp None 2.831270e-02
889-QH-Li2.poscar_TiMnFeGe.vasp None 3.349969e-02
890-QH-Li2.poscar_TiCoNiGa.vasp None 4.036150e-02
891-QH-Li2.poscar_TiNiCuGa.vasp None 2.566024e-02
892-QH-Li2.poscar_TiFeNiGa.vasp None 2.518606e-02
893-QH-Li2.poscar_TiCoNiGe.vasp None 7.229271e-02
894-QH-Li2.poscar_TiCoNiIn.vasp None 7.804748e-02
895-QH-Li2.poscar_TiNiCuIn.vasp None 3.500605e-02
896-QH-Li2.poscar_AlTiPdAg.vasp None 8.399022e-02
897-QH-Li2.poscar_TiCuGaPd.vasp None 2.965277e-02
898-QH-Li2.poscar_TiCuPdIn.vasp None 3.559134e-02
899-QH-Li2.poscar_LiTiGaPd.vasp None 9.840792e-02
900-QH-Li2.poscar_AlTiAgPt.vasp None 7.920014e-02
901-QH-Li2.poscar_TiCuGaPt.vasp None 4.537161e-02
902-QH-Li2.poscar_TiCuInPt.vasp None 6.902115e-02
903-QH-Li2.poscar_LiTiGaPt.vasp None 8.256935e-02
904-QH-Li2.poscar_TiCoGaRh.vasp None 8.799477e-02
905-QH-Li2.poscar_TiFeGaRh.vasp None 4.436026e-02
906-QH-Li2.poscar_TiCuRhIn.vasp None 9.993236e-02
907-QH-Li2.poscar_TiCoGaRu.vasp None 6.462451e-02
908-QH-Li2.poscar_TiCoGaTc.vasp None 9.724891e-02
909-QH-Li2.poscar_SiTiCoTc.vasp None 8.463471e-02
910-QH-Li2.poscar_TiCoTcSn.vasp None 9.576434e-02
911-QH-Li2.poscar_DyHoHgTl.vasp None 8.850695e-02
912-QH-Li2.poscar_HoErHgTl.vasp None 9.449191e-02
913-QH-Li2.poscar_EuHoHgTl.vasp None 8.676222e-02
914-QH-Li2.poscar_LiAgAuTl.vasp None 9.907370e-02
915-QH-Li2.poscar_NdEuHgTl.vasp None 9.292834e-02
916-QH-Li2.poscar_PmDyHgTl.vasp None 8.390045e-02
917-QH-Li2.poscar_PmEuHgTl.vasp None 8.036420e-02
918-QH-Li2.poscar_InPmErTl.vasp None 9.602193e-02
919-QH-Li2.poscar_PrDyHgTl.vasp None 8.961297e-02
920-QH-Li2.poscar_PrEuHgTl.vasp None 9.582950e-02
921-QH-Li2.poscar_SmDyHgTl.vasp None 7.779673e-02
922-QH-Li2.poscar_SmEuHgTl.vasp None 8.074583e-02
923-QH-Li2.poscar_InSmErTl.vasp None 9.893924e-02
924-QH-Li2.poscar_SrCdBaTl.vasp None 8.748622e-02
925-QH-Li2.poscar_NaSrBaTl.vasp None 9.535518e-02
926-QH-Li2.poscar_TbDyHgTl.vasp None 8.784429e-02
927-QH-Li2.poscar_TbErHgTl.vasp None 9.267327e-02
928-QH-Li2.poscar_EuTbHgTl.vasp None 8.317791e-02
929-QH-Li2.poscar_InTbDyTl.vasp None 9.513869e-02
930-QH-Li2.poscar_InTbErTl.vasp None 9.741201e-02
931-QH-Li2.poscar_InTbHoTl.vasp None 9.379822e-02
932-QH-Li2.poscar_CdDyTmHg.vasp None 7.963803e-02
933-QH-Li2.poscar_CdErTmHg.vasp None 7.608119e-02
934-QH-Li2.poscar_CdEuTmHg.vasp None 9.060056e-02
935-QH-Li2.poscar_CdInDyTm.vasp None 7.100097e-02
936-QH-Li2.poscar_AgInErTm.vasp None 9.649056e-02
937-QH-Li2.poscar_CdInErTm.vasp None 9.490472e-02
938-QH-Li2.poscar_CdInEuTm.vasp None 7.717202e-02
939-QH-Li2.poscar_CdInHoTm.vasp None 8.174998e-02
940-QH-Li2.poscar_PdAgDyTm.vasp None 9.004932e-02
941-QH-Li2.poscar_PdDyTmAu.vasp None 9.814308e-02
942-QH-Li2.poscar_CuPdDyTm.vasp None 8.847093e-02
943-QH-Li2.poscar_PdAgErTm.vasp None 9.178256e-02
944-QH-Li2.poscar_PdErTmAu.vasp None 9.175262e-02
945-QH-Li2.poscar_CuPdErTm.vasp None 8.638841e-02
946-QH-Li2.poscar_PdAgEuTm.vasp None 9.895886e-02
947-QH-Li2.poscar_PdAgHoTm.vasp None 8.213374e-02
948-QH-Li2.poscar_PdHoTmAu.vasp None 9.123032e-02
949-QH-Li2.poscar_CuPdHoTm.vasp None 8.577617e-02
950-QH-Li2.poscar_AgDyTmPt.vasp None 8.378561e-02
951-QH-Li2.poscar_CuDyTmPt.vasp None 8.757815e-02
952-QH-Li2.poscar_AgErTmPt.vasp None 8.962202e-02
953-QH-Li2.poscar_CuErTmPt.vasp None 8.716609e-02
954-QH-Li2.poscar_AgHoTmPt.vasp None 8.307635e-02
955-QH-Li2.poscar_CuHoTmPt.vasp None 7.929291e-02
956-QH-Li2.poscar_RhAgDyTm.vasp None 8.670733e-02
957-QH-Li2.poscar_RhDyTmAu.vasp None 8.851980e-02
958-QH-Li2.poscar_CuRhDyTm.vasp None 9.874140e-02
959-QH-Li2.poscar_RhAgErTm.vasp None 8.854699e-02
960-QH-Li2.poscar_RhErTmAu.vasp None 8.529861e-02
961-QH-Li2.poscar_RhAgHoTm.vasp None 8.371168e-02
962-QH-Li2.poscar_RhHoTmAu.vasp None 8.717721e-02
963-QH-Li2.poscar_CuRhHoTm.vasp None 9.507708e-02
964-QH-Li2.poscar_AgDyTmTl.vasp None 9.516825e-02
965-QH-Li2.poscar_CdDyTmTl.vasp None 6.550985e-02
966-QH-Li2.poscar_AgErTmTl.vasp None 8.756704e-02
967-QH-Li2.poscar_CdErTmTl.vasp None 7.302131e-02
968-QH-Li2.poscar_CdEuTmTl.vasp None 9.293050e-02
969-QH-Li2.poscar_AgHoTmTl.vasp None 9.010865e-02
970-QH-Li2.poscar_CdHoTmTl.vasp None 7.420871e-02
971-QH-Li2.poscar_CdPmTmTl.vasp None 9.687308e-02
972-QH-Li2.poscar_InPmTmTl.vasp None 9.493064e-02
973-QH-Li2.poscar_CdSmTmTl.vasp None 8.248774e-02
974-QH-Li2.poscar_InSmTmTl.vasp None 9.009946e-02
975-QH-Li2.poscar_AgTbTmTl.vasp None 9.225038e-02
976-QH-Li2.poscar_CdTbTmTl.vasp None 7.244510e-02
977-QH-Li2.poscar_InTbTmTl.vasp None 9.423229e-02
978-QH-Li2.poscar_LiVCoGa.vasp None 8.949532e-02
979-QH-Li2.poscar_LiVFeGe.vasp None 6.372020e-02
980-QH-Li2.poscar_VMnCoGa.vasp None 2.725000e-02
981-QH-Li2.poscar_VCrMnGa.vasp None 8.021441e-02
982-QH-Li2.poscar_VMnFeGa.vasp None 2.951345e-02
983-QH-Li2.poscar_VMnCoGe.vasp None 5.413607e-02
984-QH-Li2.poscar_VCrMnGe.vasp None 7.982367e-02
985-QH-Li2.poscar_VMnFeGe.vasp None -3.541639e-02
986-QH-Li2.poscar_VCoNiGa.vasp None 5.882499e-02
987-QH-Li2.poscar_VFeNiGa.vasp None 7.174243e-02
988-QH-Li2.poscar_VCoNiGe.vasp None 7.862242e-02
989-QH-Li2.poscar_VFeNiGe.vasp None 8.621838e-02
990-QH-Li2.poscar_VFeGaRu.vasp None 9.338455e-02
991-QH-Li2.poscar_VFeGeRu.vasp None 9.583265e-02
992-QH-Li2.poscar_VFeGeTc.vasp None 7.609118e-02
993-QH-Li2.poscar_SiVFeTc.vasp None 9.301543e-02
994-QH-Li2.poscar_CuYAgCd.vasp None 9.855071e-02
995-QH-Li2.poscar_LiGaYAg.vasp None 8.339109e-02
996-QH-Li2.poscar_LiCuGaY.vasp None 1.544810e-02
997-QH-Li2.poscar_LiYAgIn.vasp None 6.156153e-02
998-QH-Li2.poscar_LiCuYIn.vasp None 1.684643e-02
999-QH-Li2.poscar_YPdAgIn.vasp None 8.825853e-02
1000-QH-Li2.poscar_CuYPdIn.vasp None 8.620224e-02
1001-QH-Li2.poscar_CuYPdPb.vasp None 9.860785e-02
1002-QH-Li2.poscar_LiYPdPb.vasp None 6.712282e-02
1003-QH-Li2.poscar_LiYPtPb.vasp None 9.820760e-02
1004-QH-Li2.poscar_CdDyYbHg.vasp None 7.662794e-02
1005-QH-Li2.poscar_CdErYbHg.vasp None 8.166911e-02
1006-QH-Li2.poscar_CdEuYbHg.vasp None 9.087701e-02
1007-QH-Li2.poscar_CdInDyYb.vasp None 8.510237e-02
1008-QH-Li2.poscar_CdInErYb.vasp None 9.189043e-02
1009-QH-Li2.poscar_AgInEuYb.vasp None 9.309545e-02
1010-QH-Li2.poscar_CdInEuYb.vasp None 7.214874e-02
1011-QH-Li2.poscar_CdInHoYb.vasp None 8.582744e-02
1012-QH-Li2.poscar_PdAgDyYb.vasp None 8.068885e-02
1013-QH-Li2.poscar_CuPdDyYb.vasp None 9.701322e-02
1014-QH-Li2.poscar_PdAgErYb.vasp None 9.192083e-02
1015-QH-Li2.poscar_CuPdErYb.vasp None 9.157057e-02
1016-QH-Li2.poscar_PdAgEuYb.vasp None 8.075387e-02
1017-QH-Li2.poscar_PdEuYbAu.vasp None 8.880639e-02
1018-QH-Li2.poscar_PdAgHoYb.vasp None 8.099124e-02
1019-QH-Li2.poscar_CuPdHoYb.vasp None 8.277544e-02
1020-QH-Li2.poscar_AgDyYbPt.vasp None 9.185508e-02
1021-QH-Li2.poscar_AgErYbPt.vasp None 9.679619e-02
1022-QH-Li2.poscar_AgEuYbPt.vasp None 8.654399e-02
1023-QH-Li2.poscar_AgHoYbPt.vasp None 9.191905e-02
1024-QH-Li2.poscar_RhAgDyYb.vasp None 8.584437e-02
1025-QH-Li2.poscar_RhDyYbAu.vasp None 9.171755e-02
1026-QH-Li2.poscar_RhAgErYb.vasp None 9.245068e-02
1027-QH-Li2.poscar_RhErYbAu.vasp None 8.339182e-02
1028-QH-Li2.poscar_RhAgHoYb.vasp None 8.674008e-02
1029-QH-Li2.poscar_RhHoYbAu.vasp None 8.432949e-02
1030-QH-Li2.poscar_CdDyYbTl.vasp None 9.549881e-02
1031-QH-Li2.poscar_CdErYbTl.vasp None 9.051882e-02
1032-QH-Li2.poscar_AgEuYbTl.vasp None 9.860076e-02
1033-QH-Li2.poscar_CdEuYbTl.vasp None 7.596920e-02
1034-QH-Li2.poscar_CdHoYbTl.vasp None 9.569482e-02
1035-QH-Li2.poscar_CdNdYbTl.vasp None 9.941697e-02
1036-QH-Li2.poscar_CdPmYbTl.vasp None 8.953964e-02
1037-QH-Li2.poscar_AgPrYbTl.vasp None 9.959893e-02
1038-QH-Li2.poscar_CdSmYbTl.vasp None 9.744663e-02
1039-QH-Li2.poscar_InTbYbTl.vasp None 9.621075e-02
1040-QH-Li2.poscar_ZnAgCdAu.vasp None 9.689484e-02
1041-QH-Li2.poscar_CuZnAgAu.vasp None 8.492587e-02
1042-QH-Li2.poscar_ZnGaDyHo.vasp None 8.474975e-02
1043-QH-Li2.poscar_ZnDyHoHg.vasp None 8.874022e-02
1044-QH-Li2.poscar_ZnHoErHg.vasp None 8.109345e-02
1045-QH-Li2.poscar_CoZnHfIr.vasp None 9.330070e-02
1046-QH-Li2.poscar_LiAlZnAg.vasp None 8.501445e-02
1047-QH-Li2.poscar_LiZnAgAu.vasp None 6.042789e-02
1048-QH-Li2.poscar_LiAlZnAu.vasp None 9.873645e-02
1049-QH-Li2.poscar_LiZnAgCd.vasp None 4.622510e-02
1050-QH-Li2.poscar_LiAlZnCd.vasp None 8.986560e-02
1051-QH-Li2.poscar_LiZnCdAu.vasp None 6.264289e-02
1052-QH-Li2.poscar_LiCuZnAg.vasp None 5.766368e-02
1053-QH-Li2.poscar_LiAlCuZn.vasp None 3.573450e-02
1054-QH-Li2.poscar_LiCuZnAu.vasp None 6.496690e-02
1055-QH-Li2.poscar_LiCuZnCd.vasp None 6.802611e-02
1056-QH-Li2.poscar_LiZnGaAg.vasp None 7.438443e-02
1057-QH-Li2.poscar_LiZnGaAu.vasp None 9.431277e-02
1058-QH-Li2.poscar_LiZnGaCd.vasp None 8.438691e-02
1059-QH-Li2.poscar_LiCoZnGa.vasp None 7.001766e-02
1060-QH-Li2.poscar_LiCuZnGa.vasp None 1.866245e-02
1061-QH-Li2.poscar_LiCuZnGe.vasp None 7.851916e-02
1062-QH-Li2.poscar_LiZnAgHg.vasp None 8.538446e-02
1063-QH-Li2.poscar_LiZnAuHg.vasp None 9.662798e-02
1064-QH-Li2.poscar_LiZnCdHg.vasp None 8.179373e-02
1065-QH-Li2.poscar_LiZnAgIn.vasp None 5.479125e-02
1066-QH-Li2.poscar_LiZnInAu.vasp None 9.159774e-02
1067-QH-Li2.poscar_LiZnCdIn.vasp None 8.082299e-02
1068-QH-Li2.poscar_LiCuZnIn.vasp None 4.588555e-02
1069-QH-Li2.poscar_MgCaZnCd.vasp None 9.530186e-02
1070-QH-Li2.poscar_MgCuZnAg.vasp None 8.657094e-02
1071-QH-Li2.poscar_LiMgZnAg.vasp None 8.051931e-02
1072-QH-Li2.poscar_LiMgAlZn.vasp None 5.785586e-02
1073-QH-Li2.poscar_LiMgZnCd.vasp None 5.077021e-02
1074-QH-Li2.poscar_LiMgCuZn.vasp None 6.158754e-02
1075-QH-Li2.poscar_LiMgZnGa.vasp None 5.849957e-02
1076-QH-Li2.poscar_LiMgZnHg.vasp None 9.861553e-02
1077-QH-Li2.poscar_LiMgZnIn.vasp None 6.332672e-02
1078-QH-Li2.poscar_MnCoZnGa.vasp None 8.036215e-02
1079-QH-Li2.poscar_MnCuZnGa.vasp None 8.820645e-02
1080-QH-Li2.poscar_ZnGaNdEu.vasp None 9.021263e-02
1081-QH-Li2.poscar_ZnInNdEu.vasp None 9.561847e-02
1082-QH-Li2.poscar_FeCoNiZn.vasp None 7.973398e-02
1083-QH-Li2.poscar_CoNiZnGa.vasp None 5.687255e-02
1084-QH-Li2.poscar_NiCuZnGa.vasp None 8.174994e-02
1085-QH-Li2.poscar_LiNiCuZn.vasp None 3.355656e-02
1086-QH-Li2.poscar_MgNiCuZn.vasp None 7.095111e-02
1087-QH-Li2.poscar_LiMgNiZn.vasp None 5.341697e-02
1088-QH-Li2.poscar_MnCoNiZn.vasp None 5.201655e-02
1089-QH-Li2.poscar_MnNiCuZn.vasp None 7.908455e-02
1090-QH-Li2.poscar_CoNiZnNb.vasp None 9.420116e-02
1091-QH-Li2.poscar_NiCuZnNb.vasp None 9.202708e-02
1092-QH-Li2.poscar_ZnPdAgCd.vasp None 8.601509e-02
1093-QH-Li2.poscar_ZnPdCdAu.vasp None 9.100702e-02
1094-QH-Li2.poscar_CuZnGaPd.vasp None 9.316426e-02
1095-QH-Li2.poscar_CuZnPdHf.vasp None 8.558235e-02
1096-QH-Li2.poscar_LiZnPdAg.vasp None 6.649984e-02
1097-QH-Li2.poscar_LiZnPdAu.vasp None 9.315451e-02
1098-QH-Li2.poscar_LiZnPdCd.vasp None 8.057182e-02
1099-QH-Li2.poscar_LiCuZnPd.vasp None 4.438871e-02
1100-QH-Li2.poscar_LiZnGaPd.vasp None 7.748428e-02
1101-QH-Li2.poscar_LiZnPdIn.vasp None 9.824556e-02
1102-QH-Li2.poscar_MgZnPdAg.vasp None 8.490722e-02
1103-QH-Li2.poscar_MgCuZnPd.vasp None 6.448842e-02
1104-QH-Li2.poscar_LiMgZnPd.vasp None 7.656038e-02
1105-QH-Li2.poscar_ZnGaPmDy.vasp None 9.470825e-02
1106-QH-Li2.poscar_ZnGaPmEr.vasp None 9.032577e-02
1107-QH-Li2.poscar_ZnGaPmEu.vasp None 9.766405e-02
1108-QH-Li2.poscar_ZnPmDyHg.vasp None 9.773103e-02
1109-QH-Li2.poscar_ZnPmEuHg.vasp None 9.953339e-02
1110-QH-Li2.poscar_ZnInPmEu.vasp None 9.717731e-02
1111-QH-Li2.poscar_ZnGaPrEu.vasp None 8.589305e-02
1112-QH-Li2.poscar_ZnInPrEu.vasp None 9.535706e-02
1113-QH-Li2.poscar_LiCuZnPt.vasp None 6.815729e-02
1114-QH-Li2.poscar_MgCuZnPt.vasp None 9.847710e-02
1115-QH-Li2.poscar_LiCuZnRh.vasp None 5.786838e-02
1116-QH-Li2.poscar_MgCuZnRh.vasp None 7.180935e-02
1117-QH-Li2.poscar_ScZnAgCd.vasp None 8.209732e-02
1118-QH-Li2.poscar_ScCuZnAg.vasp None 8.728291e-02
1119-QH-Li2.poscar_AlScCuZn.vasp None 2.469811e-02
1120-QH-Li2.poscar_ScCuZnCd.vasp None 8.392768e-02
1121-QH-Li2.poscar_ScCuZnGa.vasp None 7.217125e-02
1122-QH-Li2.poscar_LiAlScZn.vasp None 5.438031e-02
1123-QH-Li2.poscar_LiScZnGa.vasp None 9.314045e-02
1124-QH-Li2.poscar_LiScZnIn.vasp None 7.948739e-02
1125-QH-Li2.poscar_AlScNiZn.vasp None 6.396066e-02
1126-QH-Li2.poscar_ScNiZnGa.vasp None 8.371981e-02
1127-QH-Li2.poscar_ScNiZnIn.vasp None 4.599962e-02
1128-QH-Li2.poscar_MgScNiZn.vasp None 5.886340e-02
1129-QH-Li2.poscar_LiScZnPb.vasp None 9.372839e-02
1130-QH-Li2.poscar_ScCuZnPd.vasp None 8.502739e-02
1131-QH-Li2.poscar_ScZnGaPd.vasp None 9.716012e-02
1132-QH-Li2.poscar_ScZnPdIn.vasp None 9.423561e-02
1133-QH-Li2.poscar_ZnGaSmDy.vasp None 9.825356e-02
1134-QH-Li2.poscar_ZnGaSmEr.vasp None 9.821853e-02
1135-QH-Li2.poscar_ZnGaSmEu.vasp None 9.604310e-02
1136-QH-Li2.poscar_ZnSmDyHg.vasp None 9.608281e-02
1137-QH-Li2.poscar_ZnSrCdBa.vasp None 6.794877e-02
1138-QH-Li2.poscar_CaZnSrCd.vasp None 8.448958e-02
1139-QH-Li2.poscar_CaZnGaSr.vasp None 9.695437e-02
1140-QH-Li2.poscar_ZnSrBaHg.vasp None 9.354074e-02
1141-QH-Li2.poscar_ZnGaTbDy.vasp None 9.613516e-02
1142-QH-Li2.poscar_ZnGaTbEr.vasp None 9.814896e-02
1143-QH-Li2.poscar_ZnTbErHg.vasp None 9.620370e-02
1144-QH-Li2.poscar_AlTiCoZn.vasp None 8.272215e-02
1145-QH-Li2.poscar_TiCuZnAu.vasp None 9.522156e-02
1146-QH-Li2.poscar_AlTiNiZn.vasp None 6.739348e-02
1147-QH-Li2.poscar_BeTiNiZn.vasp None 9.588637e-02
1148-QH-Li2.poscar_TiNiZnGa.vasp None 9.880938e-02
1149-QH-Li2.poscar_MgTiNiZn.vasp None 8.340497e-02
1150-QH-Li2.poscar_TiCuZnPd.vasp None 8.733037e-02
1151-QH-Li2.poscar_TiCuZnPt.vasp None 9.896184e-02
1152-QH-Li2.poscar_MgTiZnPt.vasp None 4.366779e-02
1153-QH-Li2.poscar_ZnGaErTm.vasp None 9.049771e-02
1154-QH-Li2.poscar_ZnDyTmHg.vasp None 8.223680e-02
1155-QH-Li2.poscar_ZnErTmHg.vasp None 9.891383e-02
1156-QH-Li2.poscar_ZnInDyTm.vasp None 9.397539e-02
1157-QH-Li2.poscar_ZnInErTm.vasp None 9.107751e-02
1158-QH-Li2.poscar_ZnInHoTm.vasp None 9.388229e-02
1159-QH-Li2.poscar_ZnPdDyTm.vasp None 8.999831e-02
1160-QH-Li2.poscar_ZnPdHoTm.vasp None 9.391992e-02
1161-QH-Li2.poscar_ZnDyTmTl.vasp None 9.822680e-02
1162-QH-Li2.poscar_ZnErTmTl.vasp None 8.538185e-02
1163-QH-Li2.poscar_ZnHoTmTl.vasp None 9.185703e-02
1164-QH-Li2.poscar_ZnSmTmTl.vasp None 9.858859e-02
1165-QH-Li2.poscar_ZnTbTmTl.vasp None 9.833915e-02
1166-QH-Li2.poscar_AlCuZnY.vasp None 8.911174e-02
1167-QH-Li2.poscar_CaZnCdYb.vasp None 9.930106e-02
1168-QH-Li2.poscar_ZnGaDyYb.vasp None 8.428367e-02
1169-QH-Li2.poscar_ZnGaErYb.vasp None 9.416217e-02
1170-QH-Li2.poscar_ZnDyYbHg.vasp None 8.836543e-02
1171-QH-Li2.poscar_ZnErYbHg.vasp None 9.405384e-02
1172-QH-Li2.poscar_ZnInErYb.vasp None 9.667148e-02
1173-QH-Li2.poscar_ZnInEuYb.vasp None 9.026458e-02
1174-QH-Li2.poscar_ZnInHoYb.vasp None 9.783957e-02
1175-QH-Li2.poscar_ZnPdDyYb.vasp None 9.495882e-02
1176-QH-Li2.poscar_ZnEuYbTl.vasp None 9.951987e-02
1177-QH-Li2.poscar_ZnHoYbTl.vasp None 9.810385e-02
1178-QH-Li2.poscar_AlZrAgAu.vasp None 8.720628e-02
1179-QH-Li2.poscar_CuZrAgCd.vasp None 8.125384e-02
1180-QH-Li2.poscar_CuZrCdAu.vasp None 9.463292e-02
1181-QH-Li2.poscar_CoGaZrIr.vasp None 8.175141e-02
1182-QH-Li2.poscar_FeGaZrIr.vasp None 9.130921e-02
1183-QH-Li2.poscar_LiGaZrAu.vasp None 8.536359e-02
1184-QH-Li2.poscar_LiCuGaZr.vasp None 9.351526e-02
1185-QH-Li2.poscar_LiCoGeZr.vasp None 7.068955e-02
1186-QH-Li2.poscar_LiCuZrIn.vasp None 8.367552e-02
1187-QH-Li2.poscar_NiCuGaZr.vasp None 7.015437e-02
1188-QH-Li2.poscar_NiCuZrIn.vasp None 2.346727e-02
1189-QH-Li2.poscar_AlZrPdAg.vasp None 9.187640e-02
1190-QH-Li2.poscar_CuGaZrPd.vasp None 2.932210e-02
1191-QH-Li2.poscar_CuZrPdIn.vasp None 3.275311e-02
1192-QH-Li2.poscar_MgZrPdCd.vasp None 9.476868e-02
1193-QH-Li2.poscar_MgZrPdHg.vasp None 9.361255e-02
1194-QH-Li2.poscar_AlZrAgPt.vasp None 7.841894e-02
1195-QH-Li2.poscar_CuZrInPt.vasp None 1.359656e-02
1196-QH-Li2.poscar_MgZrAgPt.vasp None 8.911579e-02
1197-QH-Li2.poscar_MgZrPtAu.vasp None 9.600696e-02
1198-QH-Li2.poscar_MgZrCdPt.vasp None 7.800867e-02
1199-QH-Li2.poscar_CoGaZrRh.vasp None 9.943809e-02
1200-QH-Li2.poscar_CoZrRhIn.vasp None 6.818294e-02
1201-QH-Li2.poscar_CuZnZrPd.vasp None 9.836958e-02
1202-QH-Li3.poscar_AgDyErAu.vasp None 8.995044e-02
1203-QH-Li3.poscar_CuAgDyEr.vasp None 8.534127e-02
1204-QH-Li3.poscar_CuDyErAu.vasp None 9.965543e-02
1205-QH-Li3.poscar_FeCoGaHf.vasp None 8.541281e-02
1206-QH-Li3.poscar_GaEuDyHg.vasp None 9.349042e-02
1207-QH-Li3.poscar_AgDyHoAu.vasp None 8.299059e-02
1208-QH-Li3.poscar_CuAgDyHo.vasp None 9.230655e-02
1209-QH-Li3.poscar_CuDyHoAu.vasp None 9.720734e-02
1210-QH-Li3.poscar_AgHoErAu.vasp None 8.586748e-02
1211-QH-Li3.poscar_CuAgHoEr.vasp None 8.086452e-02
1212-QH-Li3.poscar_CuHoErAu.vasp None 9.092869e-02
